subject,video_title,video_url,video_id,matched_topics,youtube_id
algebra,Using The Quadratic Formula,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:quadratic-formula-a1/v/using-the-quadratic-formula,i7idZfS8t8w,"distance formula, euler's formula, midpoint formula",
algebra,Perfect Square Factorization Intro,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratics-multiplying-factoring/x2f8bb11595b61c86:factor-perfect-squares/v/perfect-square-factorization-intro,JX5Zvh6swmo,"square, square roots",
algebra,Graphing A Line In Slope Intercept Form,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:forms-of-linear-equations/x2f8bb11595b61c86:graphing-slope-intercept-equations/v/graphing-a-line-in-slope-intercept-form,uk7gS3cZVp4,"converting equations from point slope form to slope intercept form, equation of lines in point slope form, equation of lines in slope intercept form, line, slope",
algebra,Exponential Vs Linear Growth Over Time,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:exponential-growth-decay/x2f8bb11595b61c86:exponential-vs-linear-growth-over-time/v/exponential-vs-linear-growth-over-time,cwnke_pjX90,"linear pair, properties of exponents",
algebra,Ex3 Completing The Square,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:standard-form-quadratic/v/ex3-completing-the-square,IbI-l7mbKO4,"square, square roots",
algebra,Combining Like Terms,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:foundation-algebra/x2f8bb11595b61c86:combine-like-terms/v/combining-like-terms,CLWpkv6ccpA,like terms,
algebra,Dimensional Analysis Units Algebraically,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:working-units/x2f8bb11595b61c86:rate-conversion/v/dimensional-analysis-units-algebraically,hIAdCTNi1S8,units,
algebra,Exponential Decay Intro,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:exponential-growth-decay/x2f8bb11595b61c86:exponential-decay/v/exponential-decay-intro,v4IdaXvyE7U,,
algebra,Linear And Exponential Growth From Data,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:exponential-growth-decay/x2f8bb11595b61c86:exponential-vs-linear-models/v/linear-and-exponential-growth-from-data,721RrH6auoU,linear pair,
algebra,Compund Inequalities,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:solve-equations-inequalities/x2f8bb11595b61c86:compound-inequalities/v/compund-inequalities,0YErxSShF0A,triangle inequalities,
algebra,Solving Equations With The Distributive Property,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:solve-equations-inequalities/x2f8bb11595b61c86:linear-equations-parentheses/v/solving-equations-with-the-distributive-property,YZBStgZGyDY,"distributive property, distributive property equations, linear equations, reflexive property, solving linear equations review, solving multi-step equations, solving one-step equations, symmetric property, systems of equations",
algebra,Graphing Inequalities,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:inequalities-systems-graphs/x2f8bb11595b61c86:graphing-two-variable-inequalities/v/graphing-inequalities,unSBFwK881s,"graphing linear equations, graphing systems of equations, triangle inequalities",
algebra,Graphing Inequalities 1,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:inequalities-systems-graphs/x2f8bb11595b61c86:checking-solutions-of-two-variable-inequalities/v/graphing-inequalities-1,2oGsLdAWxlk,"graphing linear equations, graphing systems of equations, triangle inequalities",
algebra,Average Rate Of Change From Table Word Problem,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:average-rate-of-change-word-problems/v/average-rate-of-change-from-table-word-problem,FBWGRbHf7rU,"average, change in x, change in y, percent change",
algebra,Example 1 Solving A Quadratic Equation By Factoring,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:quadratics-solve-factoring/v/example-1-solving-a-quadratic-equation-by-factoring,2ZzuZvz33X0,"equation of a circle, equation of a line, linear equation",
algebra,Constructing Two Variable Linear Inequality Word Problem,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:inequalities-systems-graphs/x2f8bb11595b61c86:modeling-with-linear-inequalities/v/constructing-two-variable-linear-inequality-word-problem,MHgi8ZQCG0I,linear pair,
algebra,Evaluating Expressions In Two Variables,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:foundation-algebra/x2f8bb11595b61c86:substitute-evaluate-expression/v/evaluating-expressions-in-two-variables,S_OX3ByvBSc,evaluating expressions,
algebra,Solving Systems With Substitution,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:systems-of-equations/x2f8bb11595b61c86:solving-systems-of-equations-with-substitution/v/solving-systems-with-substitution,2EwPpga_XPw,"substitution method, substitution property",
algebra,Vertex Form Intro,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:vertex-form/v/vertex-form-intro,_QqhuLixNEk,point-slope form,
algebra,Creativity In Algebra,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:algebra-creativity/x2f8bb11595b61c86:creativity-in-algebra/v/creativity-in-algebra,nOBZM5QYcBc,algebra,
algebra,Difference Of Squares Pattern For Simple Binomials,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratics-multiplying-factoring/x2f8bb11595b61c86:special-product-binomials/v/difference-of-squares-pattern-for-simple-binomials,JfuisfEdnjk,,
algebra,Linear Equations With Unknown Coefficients,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:solve-equations-inequalities/x2f8bb11595b61c86:linear-eqns-unknown-coefficients/v/linear-equations-with-unknown-coefficients,adPgapI-h3g,"graphing linear equations, linear equations, linear pair, solving linear equations review, systems of equations",
algebra,Difference Between Equations And Functions,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:functions-and-equations/v/difference-between-equations-and-functions,l3iXON1xEC4,"between, circular functions, distance between, linear equations, systems of equations",
algebra,Slope Intercepts Context,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:linear-equations-graphs/x2f8bb11595b61c86:applying-intercepts-and-slope/v/slope-intercepts-context,XQlaZuh7E8w,slope,
algebra,Factoring Simple Quadratic Expression,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratics-multiplying-factoring/x2f8bb11595b61c86:factor-quadratics-intro/v/factoring-simple-quadratic-expression,D3a8NnpQ2vU,,
algebra,Introduction To Interval Notation,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:introduction-to-the-domain-and-range-of-a-function/v/introduction-to-interval-notation,UJQkqV2zGv0,,
algebra,Solve Completing Square Integer Solutions,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:more-on-completing-square/v/solve-completing-square-integer-solutions,eU41vG9z35M,"square, square roots",
algebra,Factor By Grouping And Factoring Completely,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratics-multiplying-factoring/x2f8bb11595b61c86:factor-quadratics-grouping/v/factor-by-grouping-and-factoring-completely,X7B_tH4O-_s,scale factor,
algebra,Finding Input Given Function Output Formula,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:inputs-and-outputs-of-a-function/v/finding-input-given-function-output-formula,tJBQZ3PUkPo,"distance formula, euler's formula, midpoint formula",
algebra,Multiplying And Dividing Powers With Integer Exponents,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:rational-exponents-radicals/x2f8bb11595b61c86:exponent-properties-review/v/multiplying-and-dividing-powers-with-integer-exponents,CZ5ne_mX5_I,,
algebra,Number Of Solutions To Linear Equations,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:solve-equations-inequalities/x2f8bb11595b61c86:num-solutions-linear-equations/v/number-of-solutions-to-linear-equations,qsL_5Y8uWPU,"equation of lines in point slope form, equation of lines in slope intercept form, graphing linear equations, linear equations, linear pair, solving linear equations review, systems of equations",
algebra,Using Units To Solve Problems Toy Factory,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:working-units/x2f8bb11595b61c86:word-problems-multiple-units/v/using-units-to-solve-problems-toy-factory,ocOXYiborsw,units,
algebra,Exponential Growth Functions,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:exponential-growth-decay/x2f8bb11595b61c86:exponential-vs-linear-growth/v/exponential-growth-functions,6WMZ7J0wwMI,"circular functions, inverse trig functions, reciprocal trig functions",
algebra,Difference Of Squares Intro,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratics-multiplying-factoring/x2f8bb11595b61c86:factor-difference-squares/v/difference-of-squares-intro,HLNSouzygw0,,
algebra,Comparing Features Of Quadratic Functions,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:graphing-and-comparing-quadratics/v/comparing-features-of-quadratic-functions,UdLYAqN0gNY,circular functions,
algebra,Increasing Decreasing Positive And Negative Intervals,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:intervals-where-a-function-is-positive-negative-increasing-or-decreasing/v/increasing-decreasing-positive-and-negative-intervals,KxOp3s9ottg,,
algebra,Inconsistent Systems Of Equations,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:systems-of-equations/x2f8bb11595b61c86:number-of-solutions-to-systems-of-equations/v/inconsistent-systems-of-equations,NJRyxmommqQ,"equation of lines in point slope form, graphing systems of equations, linear equations, systems of equations",
algebra,Simple Quadratic Equation,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:untitled-1082/v/simple-quadratic-equation,RweAgQwLdMs,"equation of a circle, equation of a line, graphing linear equations, linear equation",
algebra,Determine Values Domain,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:determining-the-domain-of-a-function/v/determine-values-domain,LdbrNNheFg8,,
algebra,Strategy In Factoring Quadratics 1,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratics-multiplying-factoring/x2f8bb11595b61c86:factor-quadratics-strategy/v/strategy-in-factoring-quadratics-1,2hHyY1eyHQs,,
algebra,Introduction To Average Rate Of Change,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:average-rate-of-change/v/introduction-to-average-rate-of-change,oT6LclcJ-I8,"alternate interior angle theorem, average, change in x, change in y, percent change",
algebra,Trolls Tolls And Systems Of Equations,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:systems-of-equations/x2f8bb11595b61c86:introduction-to-systems-of-equations/v/trolls-tolls-and-systems-of-equations,OcNt-36QKu8,"graphing systems of equations, linear equations, systems of equations",
algebra,What Is A Function,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:evaluating-functions/v/what-is-a-function,kvGsIo1TmsM,"circular functions, inverse trig functions",
algebra,Zero Product Property,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:factored-form-quadratics/v/zero-product-property,-lWVpoPaPBc,"distributive property, reflexive property, symmetric property, transitive property",
algebra,Interpreting Function Notation Example 1,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:functions/x2f8bb11595b61c86:interpreting-function-notation/v/interpreting-function-notation-example-1,HERb3x0aw6c,,
algebra,Comparing Linear Rates Example,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:linear-equations-graphs/x2f8bb11595b61c86:modeling-with-linear-equations-and-inequalities/v/comparing-linear-rates-example,AoMjn2qKvXs,"linear pair, rates, unit rates",
algebra,Rewriting A Quadratic Function To Find Roots And Vertex,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:quadratic-forms-features/v/rewriting-a-quadratic-function-to-find-roots-and-vertex,4Bc5-HRop5Y,,
algebra,Shifting And Scaling Parabolas,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:quadratic-functions-equations/x2f8bb11595b61c86:transform-quadratic-functions/v/shifting-and-scaling-parabolas,99v51U3HSCU,parabolas,
algebra,Recursive Formulas For Sequences,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:sequences/x2f8bb11595b61c86:general-sequences/v/recursive-formulas-for-sequences,Kjli0Gunkds,,
algebra,Introduction To Intercepts,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:linear-equations-graphs/x2f8bb11595b61c86:x-intercepts-and-y-intercepts/v/introduction-to-intercepts,LNSB0N6esPU,,
algebra,Graphing Exponential Functions,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:exponential-growth-decay/x2f8bb11595b61c86:graphs-of-exponential-growth/v/graphing-exponential-functions,9SOSfRNCQZQ,"circular functions, graphing trig functions, inverse trig functions, reciprocal trig functions",
algebra,Introduction To Square Roots,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:rational-exponents-radicals/x2f8bb11595b61c86:radicals/v/introduction-to-square-roots,mbc3_e5lWw0,"square, square roots",
algebra,Slope Of A Line 3,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:linear-equations-graphs/x2f8bb11595b61c86:horizontal-vertical-lines/v/slope-of-a-line-3,CFSHq099Mx0,"equation of a line, equation of lines in point slope form, equation of lines in slope intercept form, law of sines, line, power of a point, slope, slope and parallel lines",
algebra,2 Variable Linear Equations Graphs,https://www.khanacademy.org/math/algebra/x2f8bb11595b61c86:linear-equations-graphs/x2f8bb11595b61c86:two-variable-linear-equations-intro/v/2-variable-linear-equations-graphs,AOxMJRtoR2A,"graphing linear equations, graphing systems of equations, linear equation, linear equations, linear pair, solving linear equations review, systems of equations",
geometry,Radius And Center For A Circle Equation In Standard Form,https://www.khanacademy.org/math/geometry/xff63fac4:hs-geo-conic-sections/hs-geo-circle-standard-equation/v/radius-and-center-for-a-circle-equation-in-standard-form,JvDpYlyKkNU,"center, circle, circle area, equation of a circle, equation of a line, equation of lines in point slope form, inscribe a circle, linear equation, radius, standard form, unit circle",
